telephotography	望遠写真術 / 電送写真術
teleplay	テレビドラマ
teleprinter	=teletypewriter
telescope	『望遠鏡』 / (望遠鏡の筒のように順次に)…をはめ込む,たたみ込む / (…に)…を短縮する,圧縮する(comp...
telescopic	望遠鏡の;望遠鏡で見た / (目など望遠鏡のように)遠くが見える,遠目の利く / (望遠鏡のように)伸縮自在の,た...
telethon	テレビ長時間番組(放送)
teletype	テレタイプ(teletypewriter)(商標名) / 〈通信〉をテレタイプで送る
teletypewriter	テレタイプライター,印刷電信機(電信を送受信するタイプライター式の機械)
televise	…をテレビで放送する / テレビ放送する
television	〈U〉『テレビ放送』(《略》TV) / (また television set)〈C〉『テレビ[受像機]』 / 〈U...
televisual	テレビ放送向きの
telex	〈U〉《T-》テレックス,加入者電信 / 〈C〉(テレックスによる)通信文 / …を…にテレックスで送る《+名+名...
telfer	=telpher
tell	…を『話す』,語る,言う;〈人〉に話す / 《tell+名〈人〉+to do》(…するように)〈人〉に命じる / ...
teller	話し手,語り手 / 《おもに米》(銀行の)現金出納係 / (議会の)投票集計係
telling	効きめのある,有効な / (秘密・正体などを)明らかにする,知らせる
telltale	《話》秘密をもらす人,告げ口する人 / 秘密などをもらす,隠そうとしても現れる
tellurium	テリウム(非金属元素;化学記号は Te)
telly	=television
telpher	空中ケーブルカー
temblor	地震(earthquake)
temerity	蛮勇,無鉄砲,向こう見ず
temper	〈C〉〈U〉『立腹,』かんしゃく(rage) / 〈C〉『気質』,気性(disposition);『気分』,きげん...
tempera	テンペラ画[法](壁画などに水性絵の具を卵黄などで溶いて用いた画法) / テンペラ絵の具
temperament	〈U〉(特に個人の思考・感情・行動に影響を与える)『気質』,気性,性分
temperamental	気性からくる,気質上の / 感じやすい,神経質の;怒りっぽい
temperance	(言動や酒を)『慎むこと』,節制,節度 / 禁酒
temperate	(行動が)『節度のある』,節制のある / (土地・気候などが)『温和な』,温暖な
temperature	〈C〉〈U〉『温度』,気温 / 〈C〉〈U〉(人・動物の)『体温』 / 《a ~》平常より高い熱,高熱
tempest	大あらし,大暴風雨 / 大騒ぎ,大騒動
tempestuous	大あらしの / 激しい
template	型板(ある型に切った薄い木や金属の板)
temple	こめかみ,側頭 / (古代ギリシア・ローマ・エジプトなどの)『神殿』;(ヒンズー教・仏教などの)『寺院』,寺 / ...
templet	型板(ある型に切った薄い木や金属の板)
tempo	(仕事・活動などの)速さ,調子 / テンポ,速度
temporal	時の,時間の / この世の,現世の;俗界の / 一時的な,はかない / こめかみの
temporarily	一時的に,仮に
temporariness	一時的なこと,はかなさ
temporary	『一時の』,はかない,仮の
temporise	(時間かせぎのために)あいまいな態度をとる,決定や返答などを遅らせる
temporize	(時間かせぎのために)あいまいな態度をとる,決定や返答などを遅らせる
tempt	(無分別・悪事などに)〈人〉を『誘惑する』,そそのかす / …を『そそる』,の気を引く
temptation	〈U〉『誘惑』 / 〈C〉誘惑するもの
tempter	〈C〉誘惑者 / 《the T-》悪魔(the Devil)
tempting	誘惑する,人の心をそそるような;魅力的な(attractive)
temptress	誘惑する女,妖婦
ten	〈C〉(数の)『10』,10の記号(10,Xなど) / 〈U〉10時,10分;10歳 / 〈U〉《複数扱い》10人...
tenable	防御できる,攻撃に耐えられる / 《補語にのみ用いて》(…の間)自分で持っていられる,持続(維持)できる《+for+名》
tenacious	《補語にのみ用いて》(…に)しっかりしがみついている,固執している《+of+名》 / 粘り強い,執ような / (記...
tenacity	握って離さないこと,固執;粘り強さ
tenancy	〈U〉(土地・建物の)借用 / 〈C〉借用期間
tenant	『借地人』,『借家人』;小作人 / (…の)居住者《+of+名》 / 〈土地・家〉を借りる
tenantry	(同一地主の)小作人たち
tend	〈人が〉(…の)『傾向がある』,(…)しがちである / 〈物事が〉(ある方向に)向かう,(ある状態に)向かう / ...
tendency	『傾向』 / 『性癖』,癖
tender	(特に病人・子供の)世話をする人,看護人;番人,看守 / (大きな船と陸上との連絡や運搬に当たる)付属船,はしけ ...
tenderfoot	《米》(米西部の牧場などの荒い仕事に不慣れな)新参者,新前 / (一般に)無経験者,初心者(novice)
tenderhearted	心の優しい,思いやりのある
tenderise	(酢と油のつけた汁につけたり,たたいたりして)〈肉〉を柔らかにする
tenderize	(酢と油のつけた汁につけたり,たたいたりして)〈肉〉を柔らかにする
tenderloin	(牛・豚の)腰部の柔らかい上肉
tenderly	『優しく』,愛情深く
tenderness	柔らかさ;か弱さ / 感じやすさ,敏感 / 《時に a ~》優しさ,親切,慈愛
tendon	腱(けん)
tendril	(ぶどうなどの)巻きひげ,つる;巻きひげに似たもの(巻き毛など)
tenebrous	(また tenebrious) / 暗い,陰気な
tenement	住居,家屋;(特に)借家 / (また tenement house)(特にスラム街にある)安アパート,長屋
tenet	(個人や団体の)教義,主義,信条
tenfold	10倍の,十重(とえ)の / 10倍に,十重に
tenner	10ポンド[紙幣];《米話》10ドル[紙幣]
tennessee	テネシー州(米国南東部の州;州都はNashville;州の住民をTennesseanという;《略》『Tenn.,T...
tennis	『テニス』,庭球
tennyson	テニスン(Alfred Tennyson;1809‐92;英国の詩人)
tenon	(木工で)ほぞ
tenor	(…の)趣旨,要旨,大意《+of+名》 / (人生などの)行路,進路《+of+名》 / 〈U〉(音楽で)テノール,...
tenpin	《複数形で》《単数扱い》十柱戯(10本のピンを使うボウリング) / 〈C〉そのピン
tense	(文法で)『時制』 / (筋肉:繊維などが)『ぴんと張った』 / (精神的に)『緊張した』;緊張させる / …をぴ...
tensile	《名詞の前にのみ用いて》張力の / 引き伸ばせる
tension	〈U〉『ぴんと張ること』,伸長;ぴんと張った状態,張り / 〈U〉(精神的・感情的)『緊張』 / 〈C〉《複数形で...
tensity	緊張;張り
tent	『テント』,天幕 / テント状のもの
tentacle	(タコ・クラゲなどの)触手;(一般に)触手のようなもの
tentative	試験的な,仮の;一時的な / ためらいがちな
tenter	(織物の)張りわく
tenterhook	(張りわくの)くぎ
tenth	《the~》『第10の』,10番目の / 10分の1の / 《the~》『第10』,10番目[のもの],(月の)1...
tenuity	=tenuousness
tenuous	薄い;細い / (根拠などが)薄弱な;実体のない;あまり重要でない / (区別が)あいまいな。ぼんやりした
tenure	任期,(役職・不動産などの)保有;保有権;保有条件・保有期間・《米》(通例ある在職期間後に与えられる)終身在職権・...
tepee	(毛皮などで作ったアメリカインディアンの円すい形の)テント
tepid	なまぬるい(lukewarm) / 熱意のない
tepidity	生ぬるいこと
tequila	テキーラ(メキシコ産のリュウゼツランから作る強い酒)
terbium	テルビウム(希金属元素;化学記号はTb)
tercentenary	300年の / 300年[祭]
tercentennial	=tercentenary
term	〈C〉『専門用語』,術語 / 〈C〉(一般に)語[句],言葉 / 《複数形で》言い方,言葉遣い / 〈C〉『期間』...
termagant	やかまし女,がみがみ女 / 口やかましい
terminable	終わらせることのできる;(契約などが)期限のある,有期の
terminal	『終りの』,末端の / 毎期の,定期の;学期末の / 『死に至る』 / 末端 / (電池の)端子 / (町の中心に...
terminate	(…で)…を終わらせる《+名+with+名》 / …の終りにくる,結びとなる / …の境界となる / 『終わる』,...
termination	〈U〉終了 / 終結 / 終止 / 〈C〉終わりの時点 / 終了させること / 解雇
termini	terminus(終着駅, 終点; 目的地(点); 限界)の複数形
terminological	用語[上]の,専門用語[上]の:用語法の
terminology	術語,専門用語 / (特定の分野の)用語法
terminus	目的,終結 / (鉄道・バスの)終点,終着駅
termite	シロアリ
tern	フジサシ(カモメに似た海鳥)
ternary	3要素(部分)からなる / 3番目の,第3位の / 3の数に基づく
terpsichorean	舞踏の,舞踊の
terrace	バルコニー / 『テラス』,頂台 / 台地,(特にひな壇式の)段地 / 台地(傾斜地)にある家並み,高台の町 / ...
terrain	(軍事・農耕などから見た)地形,地勢,地勢
terramycin	テラマイシン(肺炎・腸チフスなどに効く抗生物質の商標名)
terrapin	(北米産の)食用カメ
terrarium	陸槽(陸生動物・植物を飼育する容器)
terrazzo	テラソ(大理石の砕石入りセメント)
terrestrial	地球の・陸の・(動植物が)陸生の・俗世の・現世の,この世の
terrible	『恐ろしい』,怖い / 『ひどい』,すさまじい / 《話》ひどく悪い,不愉快な
terribly	『恐ろしく』,ものすごく / (比較変化なし)《話》『ひどく』,非常に(very)
terrier	テリヤ(狩猟用・愛がん用犬)
terrific	(大きさ・程度が)ものすごい / 恐ろしい / 《話》とびきり良い,すばらしい(excellent)
terrifically	ひどく
terrify	を『恐れさせる』,おびやかす
terrifying	恐ろしい
territorial	領土の,土地の / …地域の,地方の / 《名詞の前にのみ用いて》《通例T-》(合衆国の)準州の / 《名詞の前に...
territory	〈C〉〈U〉(広い)『地域』,地方 / 〈C〉〈U〉(領海を含む)『領土』,領地 / 〈C〉〈U〉(セールスマン・...
terror	〈U〉〈C〉(身に迫る)『恐怖』 / 〈C〉『恐ろしい人(物・事)』 / 〈C〉《話》やっかいな人,手に負えない物
terrorise	(おどしや暴力で)…を恐れさせる;…をおどして…させる《+『名』+『into』+『名』(do『ing』)》
terrorism	(政治的な)行為,テロ;恐怖政治
terrorist	テロリスト,暴力主義者,恐怖政治家 / 暴力政治の;暴力主義者の
terrorize	(おどしや暴力で)…を恐れさせる;…をおどして…させる《+『名』+『into』+『名』(do『ing』)》
terse	(口調・文体などが)簡潔な,きびきびした
tertian	(熱が)隔日に出る,三日熱の
tertiary	(地質時代の)第三紀の / 《t-》第3[位]の / (地質時代の)第三紀
tessellate	〈床・舗道など〉をモザイク模様にする;碁盤目状にする
tessellated	モザイク式の,市松模様の
test	(人の能力などの)『試験』,考査,テスト / (物事の)『試験』,検査,試錬,実験《+of+名》 / 化学分析;試...
testament	《T-》聖書 / 〈C〉遺言
testamentary	遺言の,遺言による
testate	(法的に)有効な遺言を残した
testator	(法的に有効な)遺言者
tester	試験者;試験装置
testes	testis の複数形
testicle	睾丸
testify	〈人が〉(法廷で)『証言する』,(一般に)証言する;(…に不利な,有利な)証言をする《+against(for, ...
testily	短気に,いらいらして
testimonial	(人物・資格・品質などの)証明書,推薦状 / 表彰状,感謝状,(業績などに対する)記念品,賞品 / 証明書(推薦状...
testimony	〈C〉〈U〉(法廷の証人台での)『証言』 / 〈U〉(…の)証拠,しるし《+of+名》 / (信仰などの)公然とした表明
testiness	短気,いらいらしていること
testis	=testicle
testy	(人・言動が)怒りっぽい,いらいらした
tetanus	破傷風
tetchy	怒りっぽい,短気な
tether	(動物をつなぐ)綱,鎖 / (能力,財産などの)範囲,限界 / (…に)〈動物〉をつなぎ綱(鎖)でつなぐ《+名+t...
tetrahedron	四面体
tetrameter	四歩格(詩脚(foot)が四つある詩行)
teuton	チュートン人 / ドイツ人
teutonic	チュートン人(語)の / ドイツの;ドイツ人の / チュートン語
texas	テキサス州(米国西南部の州;州都は Austin;《略》Tex.,TX)
text	〈U〉〈C〉(翻訳などに対し)『原文』 / 〈C〉〈U〉(題名・イラストなどに対する)『本文』 / 〈C〉(聖書の...
textbook	『教科書』
textile	織物の / 織物;織物材料(綿糸・ナイロンなど)
textual	原文の,本文の
texture	織り方,織り目,織り地 / (皮膚・木・石などの)きめ,手触り
th	thorium の化学記号
thai	{形}タイの / タイ人の / タイ語の / 〈C〉タイ人 / 〈U〉タイ語
thailand	タイ(東南アジア中部の王国;首都は Bangkok)
thalamus	(眼の)視床
thalidomide	サリドマイド(鎮静・睡眠薬)
thallium	タリウム(金属元素;化学記号はTl)
thallophyte	葉状植物
thames	テムズ川(英国南部の川;ロンドン市内を流れる)
than	《比較級の後に用いて》…『より[も]』,に比べて / 《関係代名詞的に用いて》…『よりも』 / 《other,ot...
thane	(古英史で)軍功により国王から封地を与えられた公民,大豪士(貴族の下の階級) / (スコットランド史で)王の封地を...
thank	(…のことで)〈人〉に『感謝する,』礼を言う《+名+for+名(doing)》
thankful	(人が)『感謝している;』(心・言動が)感謝に満ちた
thankless	(人が)感謝しない,恩知らずの / (事・物が)感謝されない,割に合わない
thanks	ありがとう / (…に対する)感謝の言葉(気持ち)《+for+名〈物・事〉,+to+名〈人〉》
thanksgiving	〈U〉(神への)感謝,謝恩;〈C〉感謝祈とう[式] / 《T-》《米》=Thanksgiving Day
that	《人・物・事・時などを指して,あるいは述べたこと全体を受けて》『あれ,それ,』あの(その)こと(人,物,時) / ...
thatch	〈U〉(屋根ふき用の)わら,よし,かや / 〈C〉(わら,かや)ぶき屋根 / 〈C〉《話》《おどけて》ふさふさした...
thatched	草ぶきの
thatcher	屋根を葺く人・屋根葺き職人
thaw	〈氷・雪などが〉『解ける』《+『out』》 / 冷えた体が暖かくなる《+out》 / 《it を主語にして》暖かく...
the	《前述の名詞または文脈でそれと分かる名詞に付けて》『その』,あの,名の / 《唯一の事物に付けて》 / 《方角・自...
theater	〈C〉『劇場』,映画館 / 〈C〉《the ~》『劇』,演劇 / 〈C〉(事件・活動の)『現場』,舞台 / =le...
theatergoer	芝居の常連,芝居通
theatre	〈C〉『劇場』,映画館 / 〈C〉《the ~》『劇』,演劇 / 〈C〉(事件・活動の)『現場』,舞台 / =le...
theatregoer	芝居の常連,芝居通
theatrical	劇場の,劇の / 芝居がかった,誇張した,わざとらしい / (特に)素人芝居
theatrically	芝居じみて,わざとらしく,誇張して
theatrics	〈U〉《単数扱い》演出法 / 《複数扱い》芝居がかった動作
theban	(ギリシア・エジプトの)テーベの / (ギリシア・エジプトの)テーベ人
thecodont	シカドント(先史時代のトカゲ;恐竜の先祖で,現在のワニに至っているとされている)
thee	なんじを(に)
theft	盗み;窃盗罪
thegn	(古英史で)軍功により国王から封地を与えられた公民,大豪士(貴族の下の階級) / (スコットランド史で)王の封地を...
their	『彼らの』,彼女らの,それらの
theirs	『彼らのもの』,彼女らのもの,それらのもの / 《of theirs の形で》『彼らの』
theism	有神論
theist	有神論者
theistic	有神論の
them	『彼らを(に)』,彼女らを(に),それらを(に) / =those
thematic	主題の,テーマの,主題に関する
theme	『主題』,論題,題[目],テーマ / (児童・生徒の)『作文』 / (曲の)主題,主旋律(一曲の中にさまざまに形を...
themselves	《強意用法》《[代]名詞と同格に用いて》『彼ら自身』,彼女ら自身,それら自身 / 《再帰用法》《動詞・前置詞の目的...
then	『その時』,あの時,そのころ / (時間・場所・順番などが)『それから』,その次に,隣に,その[すぐ]後で / 『...
thence	そこから,その場所から / それゆえに,だから
thenceforth	それ以後ずっと,その時以来
thenceforward	thenceforth
theocracy	〈U〉神政・神権政治(王に代わって僧侶・神官たちあるいは教会が神託によって行う政治体制) / 〈C〉神政国
theocratic	神政の
theodolite	経緯儀(鉛直角・水平角を測定するのに使う器械)
theologian	(特にキリスト教の)神学者
theological	神学の,神学的
theology	神学
theorem	定理 / (一般に)自明の原理,定理
theoretic	理論[上]の,理論的な / 仮説の,推論上の;空論好きの
theoretical	理論[上]の,理論的な / 仮説の,推論上の;空論好きの
theoretically	理論上,理論的に
theoretician	(科学・芸術分野での)理論研究者,理論家
theorise	(…を)理論づける,理論立てる《+about(on)+名(doing)》
theorist	理論家,理論(学説)を立てる人
theorize	(…を)理論づける,理論立てる《+about(on)+名(doing)》
theory	〈C〉(…の)(学問的な)『理論』,学説《+of+名》 / 〈C〉(…の実地に対する)『理論』《+of+名》 / ...
theosophical	神知学の,接神教(論)の
theosophist	神知学者,接神論者
theosophy	神知学,接神教(黙想や直感により神知を得ようとする)
therapeutic	治療[上]の
therapeutically	治療上
therapeutics	治療学
therapist	治療専門家
therapy	(病気の)治療,療法 / =psychotherapy
there	『そこで(に,へ)』,あそこで(に,へ) / 『その時に』,その箇所で,そこで / 『その点で』,その事で / 《...
thereabout	=thereabouts
thereabouts	おおよそその辺に,大体そのころ;およそ…ぐらい
thereafter	その後(after that)
thereat	そこで / その時 / そのために
thereby	それによって(by that means) / それに関連して
therefor	そのために;その代わりに
therefore	『それゆえ』,それで;その結果
therefrom	そこから;それから
therein	その中に,そこに / その点で(に)
thereinafter	(公式文書などで)後文に,以下に
thereof	それについて,それの / その事から
thereon	その上に,それに関して;その後ただちに
thereto	それに,そこへ
theretofore	それ以前に
thereunder	その下に,それ以下に
thereunto	それに,そこへ
thereupon	その後ただちに / その結果,それゆえに
therewith	それとともに,それで / その後ただちに
therewithal	それに加えて;それとともに
thermal	熱の,熱による / 熱い / (暖まった)上昇気流
thermion	熱イオン
thermionic	熱イオンの
thermionics	熱イオン学
thermodynamic	熱力学の,熱量の
thermodynamics	熱力学
thermoelectric	熱電気の
thermoelectricity	熱電気
thermograph	自記温度記録計
thermometer	『温度計』,寒暖計
thermonuclear	熱核融合の
thermoplastic	熱可塑形の / 熱可塑性物質(合成樹脂)
thermos	=thermos bottle
thermosetting	熱硬化性の
thermosphere	温度圏(温度が高さとともに上昇していく地上80Kmより上部の大気圏)
thermostat	サーモスタット(暖房器具などの自動温度調節器)
thesaurus	(特定分野の)知識の宝庫,宝典・シソーラス, 類義[反義]語辞典
these	『これら』,これ,こちら / 『これらの』,この,こちらの
theses	thesisの複数形
thesis	(論証のための)陳述,主張;論題,主題 / (卒業・学位の)論文
thespian	演劇の / 俳優
theta	テータ,シータ(ギリシア語アルファベットの第8字Θ,θ;英語の th に相当)
thews	筋肉 / 筋力,体力
they	『彼らが(は)』,彼女らが(は),それらが(は) / (一般に)『人々』,世間の人
thiamine	vitamin B1
thibet	Tibet
thick	『厚い』,分厚い;『太い』 / 《数量を表す名詞の後に用いて》『厚さ…の』,太さ…の / (液体・気体が)『濃い』...
thicken	…を厚くする;…を濃くする / 厚くなる;濃くなる / 〈話の筋などが〉複雑になる
thickener	〈C〉増粘剤
thickening	厚くする(なる)こと / 厚くなった部分 / 濃縮材料
thicket	『低木の茂み』,やぶ
thickheaded	頭の鈍い,まぬけな(stupid)
thickly	厚く,太く,密に,濃く
thickness	〈U〉〈C〉厚さ,太さ,濃さ,密集,繁茂 / 〈C〉層,重ね(layer)
thickset	(生け垣などが)生い茂った,密集した / (体などが)ずんぐりした
thief	『泥棒』,(特に)こそどろ,空き巣
thieve	〈物〉を盗む(steal) / 盗む,空き巣を働く
thievery	thieving
thieves	thiefの複数形
thieving	盗み / 盗癖のある,盗みを働いた
thievish	盗癖のある;泥棒のような;こそこそやる
thigh	『もも』,大腿(だいたい)部
thighbone	大腿(だいたい)骨
thimble	(裁縫用の)指ぬき(金属またはプラスチック製の小さなサックで,中指の先にかぶせて使う)
thimbleful	(液体の)ほんの少量《+of+名》
thin	『薄い』 / 細い / 『やせた』,やつれた / (液体・気体が)『薄い』,希薄な / まばらな,密集していない ...
thine	《thouの所有格》なんじの / 《thouの所有代名詞》なんじのもの(yours)
thing	〈C〉(形のある)『物』,物体;(生物に対しての)『無生物』 / 〈C〉(形のない)『もの』,事,事柄,でき事 /...
thingamajig	(名前を忘れたり,知らないものに対して)なんとかさん,なんとかいうもの
thingumajig	(名前を忘れたり,知らないものに対して)なんとかさん,なんとかいうもの
think	…を『考える』,心に抱く,想像する,思い描く / …と『思う』,信じる,判断する:《think+that 節》…で...
thinkable	考えられる,想像がつく,ありうる(conceivable)
thinker	考える人;思想家,思索家
thinking	『思考力のある』,考える;思慮深い / 考えること,思考,思索 / 考え,意見,判断
thinly	薄く,まばらに
thinner	(ペンキなどを)薄める液,シンナー
thinness	希薄,細さ,貧弱
third	《the ~》『第3番目の』,3番目の / 3分の1の / 《the ~》『第3』,3番目[のもの],(月の)『3...
thirst	『のどの渇き』,渇 / 《a ~》(…に対する)『渇望』,熱望《+for+名》 / (進行形にできない)《古》のど...
thirstily	のどが渇いて;渇望(熱望)して
thirstiness	のどが渇いていること;渇望,熱望
thirsty	(人が)『のどの渇いた』 / (物事が)のどを渇かせる / (土地・植物などが)乾いた / 《補語にのみ用いて》《...
thirteen	〈C〉(数の)『13』;13の記号 / 〈U〉(24時間制の)13時,13分,13歳 / 《複数扱い》13人,13...
thirteenth	《the ~》『第13』,13番目[のもの],(月の)13日 / 〈C〉13分の1 / 《the ~》『第13の』...
thirtieth	《the ~》『第30』,30番目[のもの],(月の)30日 / 〈C〉30分の1
thirty	〈C〉(数の)『30』;30の記号(30,XXX など) / 〈C〉30分,30歳 / 《複数扱い》30個;30人...
this	《近くの人・物・事を指して》『これ』,この人,こちら / 《時間・場所を指して》『今』,現在,今日;『ここ』 / ...
thistle	アザミ(Scotland の国花)
thistledown	アザミの種子の冠毛
thither	そこへ,あそこへ
tho	though
thole	かい座ピン(ボートのへりにさし込んであるオール受け) 船の櫓べそ,かい受け軸,瓶,栓
thong	(サンダルやむちなどに使う)革ひも
thor	(北欧神話の)トール(雷神)
thoracic	胸の,胸部の
thorax	(人間や動物の)胸,胸部 / (昆虫の)胸部
thorium	トリウム(金属元素;化学記号は『Th』)
thorn	〈C〉(植物の)『とげ』,針 / 〈C〉〈U〉《複合語を作って》とげのある植物 / 《複数形で》苦痛の種
thorny	とげのある,とげの多い;とげのような,とがった / やっかいな,困難な,苦しい
thorough	《名詞の前にのみ用いて》『完全な』,完ぺきな / 全くの,根っからの / (仕事などが)『徹底的な』,手落ちのない
thoroughbred	(動物が)純血種の / 《Thoroughbred》(馬が)サラブレッドの / 純血種の動物(馬・犬など) / 《...
thoroughfare	(特に)交通量の多い街路,幹線道路 / (行き止まりでない)通路,往来
thoroughgoing	《名詞の前にのみ用いて》全くの(utter) / 完ぺきな,徹底的な
thoroughly	『徹底的に』,完ぺきに,全く
thoroughness	完ぺき,完全;徹底していること
those	『それ[ら]』,あれ[ら],あの人たち / 《複数名詞の反復を避けて》(…の)『それ』《+of+名》 / 《tho...
thou	なんじ,そなた(you) / 1,000ドル(ポンド);1,000個
though	『…にもかかわらず』,…だけれども(although) / 『たとえ…でも』 / 《補足的に主節の後に置いて》『も...
thought	think の過去・過去分詞 / 〈U〉『考えること』,思索,熟考 / 〈C〉〈U〉(一つの)『考え』,思いつき(...
thoughtful	『思いやりのある』,配慮の行き届いた,親切な / 『考え込んでいる』,物思いにふけった / 《補語にのみ用いて》《...
thoughtfully	思いやり深く;考え込んで;注意深く
thoughtfulness	思いやりのあること;考え深いこと
thoughtless	思いやりのない,不親切な;(…に)思いやりのない《+of+名》 / 不注意な,考えの浅い
thousand	『1000』[人,個など] / 千の記号(1000,M) / 『1000の』,1000人の,1000個の / 多数...
thousandth	『1000番目の』 / 1000分の1の / 《the ~》1000番目[のもの] / 〈C〉1000分の1
thraldom	奴隷の身分,隷属(slavery)
thrall	〈C〉奴隷,捕われ人(slave) / 〈U〉奴隷の身分,捕われの身
thralldom	奴隷の身分,隷属(slavery)
thrash	(棒などで)…を打つ,打ちすえる / …を徹底的にやっつける / (ときにthreshとして) / ころげまわる,...
thrasher	むちで打つ人;たたく人(もの) / ツグミモドキ(北米産の小鳥)
thrashing	むち打ち;(試合などでの)敗北
thread	〈U〉〈C〉(縫ったり,織ったりするための)『糸』 / 〈C〉(…の)糸状の物,細長い物《+of+名》 / 〈C〉...
threadbare	(衣服などが)すり切れて糸目の見える,着古した / (人が)みすぼらしい身なりの / 陳腐な,言い古された
threadlike	糸のような,細長い,ほっそりした
thready	糸のような,細長い / (脈拍が)弱い
threat	『脅し』,脅迫 / (…の)(悪い)『きざし』,前兆《+of+名(doing)》 / (…にとって)危険な人(もの...
threaten	(…で)〈人〉を『脅す』,脅迫する《+名〈人〉+with+名》 / …を『言って脅す』 / 〈災害などが〉…を『脅...
threatening	脅す,脅迫する / (空模様などが)険悪な,荒れそうな
three	『3』;3の記号(3,IIIなど) / 〈U〉3時,3分;3歳 / 《複数扱い》3人;3個 / 〈C〉三つ(3人,...
threefold	3倍の,3重の / 3倍に,3重に
threepence	〈C〉旧3ペンス硬貨 / 〈U〉旧3ペンス[の金額・価値]
threescore	60の,60束の / ~and ten 70束
threesome	3人組,三つ組
threnody	哀歌,悲歌,挽歌
thresh	(からざおで)〈穀物〉を打つ,(脱穀機で)〈もみがら〉を取る《+名+with+名》 / 《まれ》…を打つ(thra...
thresher	麦打ちする人 / (また threshing machine)脱穀機 / (また thresher shark)オ...
threshold	『敷居』 / 《単数形で》(…の)『始め』,出発点,発端《+of+名》 / 閾(心理学で刺激に対して反応を示し始める点)
threw	throw の過去
thrice	3度,3回;3倍
thrift	倹約,節約(frugality)・【植】ハマカンザシ
thriftily	倹約して,つましく
thriftiness	つましいこと
thrifty	倹約な,つましい
thrill	(喜び・恐れ・興奮などで)『ぞくぞくする感じ』,ぞっとする(わくわくする)感じ,スリル / 『ぞくぞくさせるもの』...
thriller	スリルを与えるもの / スリラー映画(小説,劇)
thrilling	ぞくぞく(わくわく)させるような,血わき肉おどる
thrive	〈物事が〉『成功する』,栄える,繁栄する / 〈人・動植物が〉『よく成長する』,健康である
thriving	栄える;よく育つ
throat	(気管・食道部分としての)『のど』,咽喉部 / のど首 / のど状の物;(容器などの)首
throatily	のど(しわがれ)声で
throatiness	のど声,声がしわがれていること
throaty	(音が)のどの奥で出される,しわがれ声の
throb	〈心臓が〉『動悸を打つ』,どきどきする;〈傷などが〉『ずきんずきんする』 / (一定のリズムで)反響する,響く /...
throe	《おもに文》激痛;(死ぬような)苦しみ;陣痛 / (…とり)苦闘《+of+名(doing)》
thrombosis	血栓症
throne	(儀式の時の王,教皇,司教などの)『玉座』 / 《the ~》『王位』,王権
throng	『群衆』,(人・物などの)多数の集まり,群れ《+of+名》 / 〈人々が〉『群がる』,押しよせる / 〈場所〉に『...
throstle	=thrush
throttle	絞り弁(蒸気・ガスの流れを調節する機械装置) / 絞り(絞り弁を操作するレバーやペダル) / 絞め殺す,…ののどを...
through	《運動や状態の変化を表す動詞とともに》(一方の端から他方へ) / 『…を貫いて,通って』 / 《場所》『…の中を』...
throughout	《期間》『…じゅう[ずっと]』 / 《場所》『…の至る所に』 / 『全く』,すっかり,どこもかも / 《期間》『始...
throughput	(工場などで)一定時間内にこなされる仕事量 / 一定時間内にコンピューターで処理される仕事量
throughway	=thruway
throve	thriveの過去
throw	…を『投げる』,ほうる / (…に)…を『投げつける』,〈ミサイル・弾丸など〉を発射する《+名+at+名》 / 《...
throwaway	ちらし,びら,投げ捨てられる空き瓶など / (言葉が)無造作な / 使い捨ての
throwback	投げ返し / 後戻り;逆転;先祖返り
thrower	投げる人(物)
thrown	throw の過去分詞
thru	=through
thrum	=strum / 〈テーブルなど〉を指でコツコツたたく / =strum / (テーブルなどを)指でコツコツたたく...
thrush	ツグミ(ヨーロッパ産は song thrush といい,鳴き鳥として有名) / 鵞口瘡(乳児の口内炎) / 《話》膣炎
thrust	《様態・方向の副詞句を伴って》…を『強く押す』,急に押す,押し付ける / (…に)…を『突っ込む』,突き刺す《+名...
thruster	(宇宙船の)高度制御ロケット / 《英俗》(キツネ狩りで)猟犬に近づき過ぎる狩猟家 / 《話》でしゃばり屋
thruway	《米》高速道路
thud	ドサッ(ドシン)[という音] / ドサッ(ドシン)と響く
thug	悪漢;人殺し
thuggery	暴力行為
thulium	ツリウム(金属元素;化学記号は Tm)
thumb	『親指』;(手袋などの)親指の部分 / 〈本のページ〉を親指でめくる / 《話》〈ヒッチハイカーが〉〈便乗〉を親指...
thumbnail	親指のつめ / ごく小さな;非常に手短な
thumbscrew	つまみねじ / 親指を締め上げる昔の拷問具
thumbtack	画びょう(《英》drawing pin)
thump	〈人〉を『ゴツンとたたく』,『ドンと打つ』 / 〈こぶし・頭など〉をゴツンとぶつける / (…を)ゴツン(ドン)と...
thunder	〈U〉『雷鳴』 / 〈C〉〈U〉《しばしば複数形で》(…の)『雷のような大きな音』 / とどろき《+of+名》 /...
thunderbolt	雷電,落雷 / 突然の恐ろしいできごと
thunderclap	雷鳴 / 突然の激しいできごと,青天の霹靂
thundercloud	雷雲
thunderhead	入道雲(雷雨の前兆となる)
thundering	雷鳴のようにとどろく / 《話》非常に大きい,途方もない
thunderous	雷の,雷鳴のようにとどろく
thundershower	雷雨
thunderstorm	大雷雨,雷を伴ったあらし
thunderstruck	びっくり仰天した
